c-nuo,Nuorese
me-nus,Nushabadi
dr-prk,Odri
kk-old,Old Akkadian
kk-oas,Old Assyrian
e-old,Old Avestan
wa-old,Old Awadhi
me-azr,Old Azari
kk-obb,Old Babylonian
le-obe,Old Belarusian
ra-old,Old Braj
op-old,Old Coptic
on-oen,Old East Norse
gy-old,Old Egyptian
lx-old,Old Elamite
on-ogt,Old Gutnish
ra-old,Old Iranian
Ir.,Old Iranian
oa-oit,Old Italian
t-oit,Old Italian
ay-kzo,Old Kazeruni
ho-old,Old Khotanese
tk-kir,Old Kirghiz
ok-old,Old Konkani
s-old,Old Malay
NF.,Old Northern French
ro-nor,Old Northern French
a-old,Old Punjabi
le-oru,Old Russian
ay-sho,Old Shirazi
l-old,Old Tagalog
le-ouk,Old Ukrainian
on-own,Old West Norse
sn-old,Old Xiang
oc-opu,Opuntian Locrian
n-ord,Ordos Mongolian
gh-oro,Oroshori
op-oxy,Oxyrhynchite Coptic
oc-ozo,Ozolian Locrian
fl,Palatine German
rc-pal,Palmyrene Aramaic
rc-pam,Pamphylian Greek
l-pap,Paphian Greek
ay-pap,Papuni
s-pes,Peshawari
an-ph,Philippine Hokkien
ro-pic,Picard Old French
hx-pin,Pinghua
rc-prk,Pracya
kh-okm-P,Pre-Angkorian Old Khmer
fa-sub-grc,Pre-Greek
regrc,Pre-Greek
at-pro,Proto-Baltic
rj-fpr-pro,Proto-Finno-Permic
iu-pro,Proto-Finno-Ugric
op-ply,Proto-Lycopolitan Coptic
rk-ogz-pro,Proto-Oghuz
bq-pro,Proto-Tibeto-Burman
rv,Provençal
c-pro,Provençal
me-qal,Qalhari
me-qoh,Qohrudi
an-qz,Quanzhou Hokkien
L.,Renaissance Latin
a-ren,Renaissance Latin
gh-ros,Roshani
gh-rsx,Roshani-Khufi
db-rud,Rudbari
br-prk,Sabari
ks-sag,Sagzabadi
op-sah,Sahidic Coptic
kr-prk,Sakari
ay-sam,Samghani
sc-sam,Samnite
me-sed,Sedehi
ly-san,Shandarmani
uu-sha,Shanghainese
ai-shz,Shangsi Zhuang
s-ser,Sher
ay-shr,Shirazi
c-jud,Shuadit
li,Silesian German
oi,Soi
me-soi,Soi
ay-sor,Sorkhi
orders Scots,South Scots
ou.Sc.,South Scots
co-sou,South Scots
s-sea,Southeastern Pashto
cc,Southern Balochi
al-sou,Southern Balochi
ly-sou,Southern Talysh
me-ttc-sou,Southern Tati
s-swe,Southwestern Pashto
em-sue,Suevic
e-CH,Swiss High German
wiss French,Switzerland French
r-CH,Switzerland French
wiss Italian,Switzerland Italian
t-CH,Switzerland Italian
ks-tak,Takestani
ly-tal,Taleshdulabi
me-trh,Tarehi
me-tar,Tari
rc-ths,Thessalian Greek
h-tor,Torlakian Serbo-Croatian
ls,Tosk Albanian
tg,Transalpine Gaulish
ly-tul,Tularudi
nd-tdt,Turdetani
nd-tdl,Turduli
ls.Sc.,Ulster Scots
co-uls,Ulster Scots
s-US,United States Spanish
xu,Upper Saxon
af,Vafsi
me-vaf,Vafsi
a-val,Valencian
me-val,Valujerdi
me-var,Varani
me-vrz,Varzenehi
a-ved,Vedic Sanskrit
G.,Viennese German
e-AT-vie,Viennese German
c-viv,Vivaro-Alpine
me-von,Vonishuni
L.,Vulgar Latin
a-vul,Vulgar Latin
s-waz,Waziri
gn,Western Balochi
al-wes,Western Balochi
me-ttc-wes,Western Tati
oy,Weyto
nd-xbi,Xianbei
nd-xnu,Xiongnu
me-yar,Yarandi
me-yaz,Yazdi
e-yng,Younger Avestan
me-zef,Zefrehi
an-zz,Zhangzhou Hokkien
me-zor,Zori
me-dar,Zoroastrian Dari
bz,Zoroastrian Dari
fa-sub-ibe,a pre-Roman substrate of Iberia
fa-sub-bal,a pre-Roman substrate of the Balkans
fa-pyg,a substrate language originally spoken by the Pygmies
ygmy,a substrate language originally spoken by the Pygmies
ax.,taxonomic name
ul-tax,taxonomic name
fa-sub-bma,the BMAC substrate
